_,station,arr,dep,dwell,runtime,train
3,西湖东,11:40,11:42,2,0:10,C 7528
4,龙丰,11:45,11:46,1,0:15,C 7528
5,惠环,11:50,11:52,2,0:20,C 7528
6,陈江南,11:56,11:57,1,0:26,C 7528
7,沥林北,12:04,12:06,2,0:34,C 7528
8,银瓶,12:11,12:12,1,0:41,C 7528
9,樟木头东,12:16,12:17,1,0:46,C 7528
10,常平东,12:22,12:24,2,0:52,C 7528
11,常平南,12:28,12:29,1,0:58,C 7528
12,大朗镇,12:33,12:35,2,1:03,C 7528
13,松山湖北,12:39,12:40,1,1:09,C 7528
14,寮步,12:45,12:46,1,1:15,C 7528
15,东城南,12:52,12:53,1,1:22,C 7528
16,西平西,12:56,12:58,2,1:26,C 7528
17,道滘,13:05,13:06,1,1:35,C 7528
18,东莞西,13:10,-,-,1:40,C 7528
1,东莞西,-,12:15,-,0:00,C 7529
2,道滘,12:18,12:20,2,0:03,C 7529
3,西平西,12:26,12:27,1,0:11,C 7529
4,东城南,12:30,12:32,2,0:15,C 7529
5,寮步,12:37,12:39,2,0:22,C 7529
6,松山湖北,12:43,12:45,2,0:28,C 7529
7,大朗镇,12:49,12:50,1,0:34,C 7529
8,常平南,12:55,12:56,1,0:40,C 7529
9,常平东,13:00,13:02,2,0:45,C 7529
10,樟木头东,13:07,13:08,1,0:52,C 7529
11,银瓶,13:11,13:13,2,0:56,C 7529
12,沥林北,13:18,13:20,2,1:03,C 7529
13,陈江南,13:26,13:28,2,1:11,C 7529
14,惠环,13:32,13:33,1,1:17,C 7529
15,龙丰,13:37,13:39,2,1:22,C 7529
16,西湖东,13:42,13:43,1,1:27,C 7529
17,云山,13:47,13:48,1,1:32,C 7529
18,小金口,13:55,-,-,1:40,C 7529
1,小金口,-,11:55,-,0:00,C 7530
2,云山,12:00,12:02,2,0:05,C 7530
3,西湖东,12:05,12:07,2,0:10,C 7530
4,龙丰,12:10,12:11,1,0:15,C 7530
5,惠环,12:15,12:17,2,0:20,C 7530
6,陈江南,12:21,12:22,1,0:26,C 7530
7,沥林北,12:29,12:31,2,0:34,C 7530
8,银瓶,12:36,12:37,1,0:41,C 7530
9,樟木头东,12:41,12:42,1,0:46,C 7530
10,常平东,12:47,12:49,2,0:52,C 7530
11,常平南,12:53,12:54,1,0:58,C 7530
12,大朗镇,12:58,13:00,2,1:03,C 7530
13,松山湖北,13:04,13:05,1,1:09,C 7530
14,寮步,13:10,13:11,1,1:15,C 7530
15,东城南,13:17,13:18,1,1:22,C 7530
16,西平西,13:21,13:23,2,1:26,C 7530
17,道滘,13:30,13:31,1,1:35,C 7530
18,东莞西,13:35,-,-,1:40,C 7530
1,东莞西,-,12:40,-,0:00,C 7531
2,道滘,12:43,12:45,2,0:03,C 7531
3,西平西,12:51,12:52,1,0:11,C 7531
4,东城南,12:55,12:57,2,0:15,C 7531
5,寮步,13:02,13:04,2,0:22,C 7531
6,松山湖北,13:08,13:10,2,0:28,C 7531
7,大朗镇,13:14,13:15,1,0:34,C 7531
8,常平南,13:20,13:21,1,0:40,C 7531
9,常平东,13:25,13:27,2,0:45,C 7531
10,樟木头东,13:32,13:33,1,0:52,C 7531
11,银瓶,13:36,13:38,2,0:56,C 7531
12,沥林北,13:43,13:45,2,1:03,C 7531
13,陈江南,13:51,13:53,2,1:11,C 7531
14,惠环,13:57,13:58,1,1:17,C 7531
15,龙丰,14:02,14:04,2,1:22,C 7531
16,西湖东,14:07,14:08,1,1:27,C 7531
17,云山,14:12,14:13,1,1:32,C 7531
18,小金口,14:20,-,-,1:40,C 7531
1,小金口,-,12:15,-,0:00,C 7532
2,云山,12:20,12:22,2,0:05,C 7532
3,西湖东,12:25,12:27,2,0:10,C 7532
4,龙丰,12:30,12:31,1,0:15,C 7532
5,惠环,12:35,12:37,2,0:20,C 7532
6,陈江南,12:41,12:42,1,0:26,C 7532
7,沥林北,12:49,12:51,2,0:34,C 7532
8,银瓶,12:56,12:57,1,0:41,C 7532
9,樟木头东,13:01,13:02,1,0:46,C 7532
10,常平东,13:07,13:09,2,0:52,C 7532
11,常平南,13:13,13:14,1,0:58,C 7532
12,大朗镇,13:18,13:20,2,1:03,C 7532
13,松山湖北,13:24,13:25,1,1:09,C 7532
14,寮步,13:30,13:31,1,1:15,C 7532
15,东城南,13:37,13:38,1,1:22,C 7532
16,西平西,13:41,13:43,2,1:26,C 7532
17,道滘,13:50,13:51,1,1:35,C 7532
18,东莞西,13:55,-,-,1:40,C 7532
1,东莞西,-,13:00,-,0:00,C 7533
2,道滘,13:03,13:05,2,0:03,C 7533
3,西平西,13:11,13:12,1,0:11,C 7533
4,东城南,13:15,13:17,2,0:15,C 7533
5,寮步,13:22,13:24,2,0:22,C 7533
6,松山湖北,13:28,13:30,2,0:28,C 7533
7,大朗镇,13:34,13:35,1,0:34,C 7533
8,常平南,13:40,13:41,1,0:40,C 7533
9,常平东,13:45,13:47,2,0:45,C 7533
10,樟木头东,13:52,13:53,1,0:52,C 7533
11,银瓶,13:56,13:58,2,0:56,C 7533
12,沥林北,14:03,14:05,2,1:03,C 7533
13,陈江南,14:11,14:13,2,1:11,C 7533
14,惠环,14:17,14:18,1,1:17,C 7533
15,龙丰,14:22,14:24,2,1:22,C 7533
16,西湖东,14:27,14:28,1,1:27,C 7533
17,云山,14:32,14:33,1,1:32,C 7533
18,小金口,14:40,-,-,1:40,C 7533
1,小金口,-,12:37,-,0:00,C 7534
2,云山,12:42,12:44,2,0:05,C 7534
3,西湖东,12:47,12:49,2,0:10,C 7534
4,龙丰,12:52,12:53,1,0:15,C 7534
5,惠环,12:57,12:59,2,0:20,C 7534
6,陈江南,13:03,13:04,1,0:26,C 7534
7,沥林北,13:11,13:13,2,0:34,C 7534
8,银瓶,13:18,13:19,1,0:41,C 7534
9,樟木头东,13:23,13:24,1,0:46,C 7534
10,常平东,13:29,13:31,2,0:52,C 7534
11,常平南,13:35,13:36,1,0:58,C 7534
12,大朗镇,13:40,13:42,2,1:03,C 7534
13,松山湖北,13:46,13:47,1,1:09,C 7534
14,寮步,13:52,13:53,1,1:15,C 7534
15,东城南,13:59,14:00,1,1:22,C 7534
16,西平西,14:03,14:05,2,1:26,C 7534
17,道滘,14:12,14:13,1,1:35,C 7534
18,东莞西,14:17,-,-,1:40,C 7534
1,东莞西,-,13:25,-,0:00,C 7535
2,道滘,13:28,13:30,2,0:03,C 7535
3,西平西,13:36,13:37,1,0:11,C 7535
4,东城南,13:40,13:42,2,0:15,C 7535
5,寮步,13:47,13:49,2,0:22,C 7535
6,松山湖北,13:53,13:55,2,0:28,C 7535
7,大朗镇,13:59,14:00,1,0:34,C 7535
8,常平南,14:05,14:06,1,0:40,C 7535
9,常平东,14:10,14:12,2,0:45,C 7535
10,樟木头东,14:17,14:18,1,0:52,C 7535
11,银瓶,14:21,14:23,2,0:56,C 7535
12,沥林北,14:28,14:30,2,1:03,C 7535
13,陈江南,14:36,14:38,2,1:11,C 7535
14,惠环,14:42,14:43,1,1:17,C 7535
15,龙丰,14:47,14:49,2,1:22,C 7535
16,西湖东,14:52,14:53,1,1:27,C 7535
17,云山,14:57,14:58,1,1:32,C 7535
18,小金口,15:05,-,-,1:40,C 7535
1,小金口,-,13:00,-,0:00,C 7536
2,云山,13:05,13:07,2,0:05,C 7536
3,西湖东,13:10,13:12,2,0:10,C 7536
4,龙丰,13:15,13:16,1,0:15,C 7536
5,惠环,13:20,13:22,2,0:20,C 7536
6,陈江南,13:26,13:27,1,0:26,C 7536
7,沥林北,13:34,13:36,2,0:34,C 7536
8,银瓶,13:41,13:42,1,0:41,C 7536
9,樟木头东,13:46,13:47,1,0:46,C 7536
10,常平东,13:52,13:54,2,0:52,C 7536
11,常平南,13:58,13:59,1,0:58,C 7536
12,大朗镇,14:03,14:05,2,1:03,C 7536
13,松山湖北,14:09,14:10,1,1:09,C 7536
14,寮步,14:15,14:16,1,1:15,C 7536
15,东城南,14:22,14:23,1,1:22,C 7536
16,西平西,14:26,14:28,2,1:26,C 7536
17,道滘,14:35,14:36,1,1:35,C 7536
18,东莞西,14:40,-,-,1:40,C 7536
1,东莞西,-,13:50,-,0:00,C 7537
2,道滘,13:53,13:55,2,0:03,C 7537
3,西平西,14:01,14:02,1,0:11,C 7537
4,东城南,14:05,14:07,2,0:15,C 7537
5,寮步,14:12,14:14,2,0:22,C 7537
6,松山湖北,14:18,14:20,2,0:28,C 7537
7,大朗镇,14:24,14:25,1,0:34,C 7537
8,常平南,14:30,14:31,1,0:40,C 7537
9,常平东,14:35,14:37,2,0:45,C 7537
10,樟木头东,14:42,14:43,1,0:52,C 7537
11,银瓶,14:46,14:48,2,0:56,C 7537
12,沥林北,14:53,14:55,2,1:03,C 7537
13,陈江南,15:01,15:03,2,1:11,C 7537
14,惠环,15:07,15:08,1,1:17,C 7537
15,龙丰,15:12,15:14,2,1:22,C 7537
16,西湖东,15:17,15:18,1,1:27,C 7537
17,云山,15:22,15:23,1,1:32,C 7537
18,小金口,15:30,-,-,1:40,C 7537
1,小金口,-,13:25,-,0:00,C 7538
2,云山,13:30,13:32,2,0:05,C 7538
3,西湖东,13:35,13:37,2,0:10,C 7538
4,龙丰,13:40,13:41,1,0:15,C 7538
5,惠环,13:45,13:47,2,0:20,C 7538
6,陈江南,13:51,13:52,1,0:26,C 7538
7,沥林北,13:59,14:01,2,0:34,C 7538
8,银瓶,14:06,14:07,1,0:41,C 7538
9,樟木头东,14:11,14:12,1,0:46,C 7538
10,常平东,14:17,14:19,2,0:52,C 7538
11,常平南,14:23,14:24,1,0:58,C 7538
12,大朗镇,14:28,14:30,2,1:03,C 7538
13,松山湖北,14:34,14:35,1,1:09,C 7538
14,寮步,14:40,14:41,1,1:15,C 7538
15,东城南,14:47,14:48,1,1:22,C 7538
16,西平西,14:51,14:53,2,1:26,C 7538
17,道滘,15:00,15:01,1,1:35,C 7538
18,东莞西,15:05,-,-,1:40,C 7538
1,东莞西,-,14:18,-,0:00,C 7539
2,道滘,14:21,14:23,2,0:03,C 7539
3,西平西,14:29,14:30,1,0:11,C 7539
4,东城南,14:33,14:35,2,0:15,C 7539
5,寮步,14:40,14:42,2,0:22,C 7539
6,松山湖北,14:46,14:48,2,0:28,C 7539
7,大朗镇,14:52,14:53,1,0:34,C 7539
8,常平南,14:58,14:59,1,0:40,C 7539
9,常平东,15:03,15:05,2,0:45,C 7539
10,樟木头东,15:10,15:11,1,0:52,C 7539
11,银瓶,15:14,15:16,2,0:56,C 7539
12,沥林北,15:21,15:23,2,1:03,C 7539
13,陈江南,15:29,15:31,2,1:11,C 7539
14,惠环,15:35,15:36,1,1:17,C 7539
15,龙丰,15:40,15:42,2,1:22,C 7539
16,西湖东,15:45,15:46,1,1:27,C 7539
17,云山,15:50,15:51,1,1:32,C 7539
18,小金口,15:58,-,-,1:40,C 7539
1,小金口,-,13:45,-,0:00,C 7540
2,云山,13:50,13:52,2,0:05,C 7540
3,西湖东,13:55,13:57,2,0:10,C 7540
4,龙丰,14:00,14:01,1,0:15,C 7540
5,惠环,14:05,14:07,2,0:20,C 7540
6,陈江南,14:11,14:12,1,0:26,C 7540
7,沥林北,14:19,14:21,2,0:34,C 7540
8,银瓶,14:26,14:27,1,0:41,C 7540
9,樟木头东,14:31,14:32,1,0:46,C 7540
10,常平东,14:37,14:39,2,0:52,C 7540
11,常平南,14:43,14:44,1,0:58,C 7540
12,大朗镇,14:48,14:50,2,1:03,C 7540
13,松山湖北,14:54,14:55,1,1:09,C 7540
14,寮步,15:00,15:01,1,1:15,C 7540
15,东城南,15:07,15:08,1,1:22,C 7540
16,西平西,15:11,15:13,2,1:26,C 7540
17,道滘,15:20,15:21,1,1:35,C 7540
18,东莞西,15:25,-,-,1:40,C 7540
1,东莞西,-,14:32,-,0:00,C 7541
2,道滘,14:35,14:37,2,0:03,C 7541
3,西平西,14:43,14:44,1,0:11,C 7541
4,东城南,14:47,14:49,2,0:15,C 7541
5,寮步,14:54,14:56,2,0:22,C 7541
6,松山湖北,15:00,15:02,2,0:28,C 7541
7,大朗镇,15:06,15:07,1,0:34,C 7541
8,常平南,15:12,15:13,1,0:40,C 7541
9,常平东,15:17,15:19,2,0:45,C 7541
10,樟木头东,15:24,15:25,1,0:52,C 7541
11,银瓶,15:28,15:30,2,0:56,C 7541
12,沥林北,15:35,15:37,2,1:03,C 7541
13,陈江南,15:43,15:45,2,1:11,C 7541
14,惠环,15:49,15:50,1,1:17,C 7541
15,龙丰,15:54,15:56,2,1:22,C 7541
16,西湖东,15:59,16:00,1,1:27,C 7541
17,云山,16:04,16:05,1,1:32,C 7541
18,小金口,16:12,-,-,1:40,C 7541
1,小金口,-,14:10,-,0:00,C 7542
2,云山,14:15,14:17,2,0:05,C 7542
3,西湖东,14:20,14:22,2,0:10,C 7542
4,龙丰,14:25,14:26,1,0:15,C 7542
5,惠环,14:30,14:32,2,0:20,C 7542
6,陈江南,14:36,14:37,1,0:26,C 7542
7,沥林北,14:44,14:46,2,0:34,C 7542
8,银瓶,14:51,14:52,1,0:41,C 7542
9,樟木头东,14:56,14:57,1,0:46,C 7542
10,常平东,15:02,15:04,2,0:52,C 7542
11,常平南,15:08,15:09,1,0:58,C 7542
12,大朗镇,15:13,15:15,2,1:03,C 7542
13,松山湖北,15:19,15:20,1,1:09,C 7542
14,寮步,15:25,15:26,1,1:15,C 7542
15,东城南,15:32,15:33,1,1:22,C 7542
16,西平西,15:36,15:38,2,1:26,C 7542
17,道滘,15:45,15:46,1,1:35,C 7542
18,东莞西,15:50,-,-,1:40,C 7542
1,东莞西,-,14:55,-,0:00,C 7543
2,道滘,14:58,15:00,2,0:03,C 7543
3,西平西,15:06,15:07,1,0:11,C 7543
4,东城南,15:10,15:12,2,0:15,C 7543
5,寮步,15:17,15:19,2,0:22,C 7543
6,松山湖北,15:23,15:25,2,0:28,C 7543
7,大朗镇,15:29,15:30,1,0:34,C 7543
8,常平南,15:35,15:36,1,0:40,C 7543
9,常平东,15:40,15:42,2,0:45,C 7543
10,樟木头东,15:47,15:48,1,0:52,C 7543
11,银瓶,15:51,15:53,2,0:56,C 7543
12,沥林北,15:58,16:00,2,1:03,C 7543
13,陈江南,16:06,16:08,2,1:11,C 7543
14,惠环,16:12,16:13,1,1:17,C 7543
15,龙丰,16:17,16:19,2,1:22,C 7543
16,西湖东,16:22,16:23,1,1:27,C 7543
17,云山,16:27,16:28,1,1:32,C 7543
18,小金口,16:35,-,-,1:40,C 7543
1,小金口,-,14:35,-,0:00,C 7544
2,云山,14:40,14:42,2,0:05,C 7544
3,西湖东,14:45,14:47,2,0:10,C 7544
4,龙丰,14:50,14:51,1,0:15,C 7544
5,惠环,14:55,14:57,2,0:20,C 7544
6,陈江南,15:01,15:02,1,0:26,C 7544
7,沥林北,15:09,15:11,2,0:34,C 7544
8,银瓶,15:16,15:17,1,0:41,C 7544
9,樟木头东,15:21,15:22,1,0:46,C 7544
10,常平东,15:27,15:29,2,0:52,C 7544
11,常平南,15:33,15:34,1,0:58,C 7544
12,大朗镇,15:38,15:40,2,1:03,C 7544
13,松山湖北,15:44,15:45,1,1:09,C 7544
14,寮步,15:50,15:51,1,1:15,C 7544
15,东城南,15:57,15:58,1,1:22,C 7544
16,西平西,16:01,16:03,2,1:26,C 7544
17,道滘,16:10,16:11,1,1:35,C 7544
18,东莞西,16:15,-,-,1:40,C 7544
1,东莞西,-,15:20,-,0:00,C 7545
2,道滘,15:23,15:25,2,0:03,C 7545
3,西平西,15:31,15:32,1,0:11,C 7545
4,东城南,15:35,15:37,2,0:15,C 7545
5,寮步,15:42,15:44,2,0:22,C 7545
6,松山湖北,15:48,15:50,2,0:28,C 7545
7,大朗镇,15:54,15:55,1,0:34,C 7545
8,常平南,16:00,16:01,1,0:40,C 7545
9,常平东,16:05,16:07,2,0:45,C 7545
10,樟木头东,16:12,16:13,1,0:52,C 7545
11,银瓶,16:16,16:18,2,0:56,C 7545
12,沥林北,16:23,16:25,2,1:03,C 7545
13,陈江南,16:31,16:33,2,1:11,C 7545
14,惠环,16:37,16:38,1,1:17,C 7545
15,龙丰,16:42,16:44,2,1:22,C 7545
16,西湖东,16:47,16:48,1,1:27,C 7545
17,云山,16:52,16:53,1,1:32,C 7545
18,小金口,17:00,-,-,1:40,C 7545
1,小金口,-,14:55,-,0:00,C 7546
2,云山,15:00,15:02,2,0:05,C 7546
3,西湖东,15:05,15:07,2,0:10,C 7546
4,龙丰,15:10,15:11,1,0:15,C 7546
5,惠环,15:15,15:17,2,0:20,C 7546
6,陈江南,15:21,15:22,1,0:26,C 7546
7,沥林北,15:29,15:31,2,0:34,C 7546
8,银瓶,15:36,15:37,1,0:41,C 7546
9,樟木头东,15:41,15:42,1,0:46,C 7546
10,常平东,15:47,15:49,2,0:52,C 7546
11,常平南,15:53,15:54,1,0:58,C 7546
12,大朗镇,15:58,16:00,2,1:03,C 7546
13,松山湖北,16:04,16:05,1,1:09,C 7546
14,寮步,16:10,16:11,1,1:15,C 7546
15,东城南,16:17,16:18,1,1:22,C 7546
16,西平西,16:21,16:23,2,1:26,C 7546
17,道滘,16:30,16:31,1,1:35,C 7546
18,东莞西,16:35,-,-,1:40,C 7546
1,东莞西,-,15:40,-,0:00,C 7547
2,道滘,15:43,15:45,2,0:03,C 7547
3,西平西,15:51,15:52,1,0:11,C 7547
4,东城南,15:55,15:57,2,0:15,C 7547
5,寮步,16:02,16:04,2,0:22,C 7547
6,松山湖北,16:08,16:10,2,0:28,C 7547
7,大朗镇,16:14,16:15,1,0:34,C 7547
8,常平南,16:20,16:21,1,0:40,C 7547
9,常平东,16:25,16:27,2,0:45,C 7547
10,樟木头东,16:32,16:33,1,0:52,C 7547
11,银瓶,16:36,16:38,2,0:56,C 7547
12,沥林北,16:43,16:45,2,1:03,C 7547
13,陈江南,16:51,16:53,2,1:11,C 7547
14,惠环,16:57,16:58,1,1:17,C 7547
15,龙丰,17:02,17:04,2,1:22,C 7547
16,西湖东,17:07,17:08,1,1:27,C 7547
17,云山,17:12,17:13,1,1:32,C 7547
18,小金口,17:20,-,-,1:40,C 7547
1,小金口,-,15:20,-,0:00,C 7548
2,云山,15:25,15:27,2,0:05,C 7548
3,西湖东,15:30,15:32,2,0:10,C 7548
4,龙丰,15:35,15:36,1,0:15,C 7548
5,惠环,15:40,15:42,2,0:20,C 7548
6,陈江南,15:46,15:47,1,0:26,C 7548
7,沥林北,15:54,15:56,2,0:34,C 7548
8,银瓶,16:01,16:02,1,0:41,C 7548
9,樟木头东,16:06,16:07,1,0:46,C 7548
10,常平东,16:12,16:14,2,0:52,C 7548
11,常平南,16:18,16:19,1,0:58,C 7548
12,大朗镇,16:23,16:25,2,1:03,C 7548
13,松山湖北,16:29,16:30,1,1:09,C 7548
14,寮步,16:35,16:36,1,1:15,C 7548
15,东城南,16:42,16:43,1,1:22,C 7548
16,西平西,16:46,16:48,2,1:26,C 7548
17,道滘,16:55,16:56,1,1:35,C 7548
18,东莞西,17:00,-,-,1:40,C 7548
1,东莞西,-,16:05,-,0:00,C 7549
2,道滘,16:08,16:10,2,0:03,C 7549
3,西平西,16:16,16:17,1,0:11,C 7549
4,东城南,16:20,16:22,2,0:15,C 7549
5,寮步,16:27,16:29,2,0:22,C 7549
6,松山湖北,16:33,16:35,2,0:28,C 7549
7,大朗镇,16:39,16:40,1,0:34,C 7549
8,常平南,16:45,16:46,1,0:40,C 7549
9,常平东,16:50,16:52,2,0:45,C 7549
10,樟木头东,16:57,16:58,1,0:52,C 7549
11,银瓶,17:01,17:03,2,0:56,C 7549
12,沥林北,17:08,17:10,2,1:03,C 7549
13,陈江南,17:16,17:18,2,1:11,C 7549
14,惠环,17:22,17:23,1,1:17,C 7549
15,龙丰,17:27,17:29,2,1:22,C 7549
16,西湖东,17:32,17:33,1,1:27,C 7549
17,云山,17:37,17:38,1,1:32,C 7549
18,小金口,17:45,-,-,1:40,C 7549
1,小金口,-,15:45,-,0:00,C 7550
2,云山,15:50,15:52,2,0:05,C 7550
3,西湖东,15:55,15:57,2,0:10,C 7550
4,龙丰,16:00,16:01,1,0:15,C 7550
5,惠环,16:05,16:07,2,0:20,C 7550
6,陈江南,16:11,16:12,1,0:26,C 7550
7,沥林北,16:19,16:21,2,0:34,C 7550
8,银瓶,16:26,16:27,1,0:41,C 7550
9,樟木头东,16:31,16:32,1,0:46,C 7550
10,常平东,16:37,16:39,2,0:52,C 7550
11,常平南,16:43,16:44,1,0:58,C 7550
12,大朗镇,16:48,16:50,2,1:03,C 7550
13,松山湖北,16:54,16:55,1,1:09,C 7550
14,寮步,17:00,17:01,1,1:15,C 7550
15,东城南,17:07,17:08,1,1:22,C 7550
16,西平西,17:11,17:13,2,1:26,C 7550
17,道滘,17:20,17:21,1,1:35,C 7550
18,东莞西,17:25,-,-,1:40,C 7550
1,东莞西,-,16:30,-,0:00,C 7551
2,道滘,16:33,16:35,2,0:03,C 7551
3,西平西,16:41,16:42,1,0:11,C 7551
4,东城南,16:45,16:47,2,0:15,C 7551
5,寮步,16:52,16:54,2,0:22,C 7551
6,松山湖北,16:58,17:00,2,0:28,C 7551
7,大朗镇,17:04,17:05,1,0:34,C 7551
8,常平南,17:10,17:11,1,0:40,C 7551
9,常平东,17:15,17:17,2,0:45,C 7551
10,樟木头东,17:22,17:23,1,0:52,C 7551
11,银瓶,17:26,17:28,2,0:56,C 7551
12,沥林北,17:33,17:35,2,1:03,C 7551
13,陈江南,17:41,17:43,2,1:11,C 7551
14,惠环,17:47,17:48,1,1:17,C 7551
15,龙丰,17:52,17:54,2,1:22,C 7551
16,西湖东,17:57,17:58,1,1:27,C 7551
17,云山,18:02,18:03,1,1:32,C 7551
18,小金口,18:10,-,-,1:40,C 7551
1,东莞西,-,16:50,-,0:00,C 7553
2,道滘,16:53,16:55,2,0:03,C 7553
3,西平西,17:01,17:02,1,0:11,C 7553
4,东城南,17:05,17:07,2,0:15,C 7553
5,寮步,17:12,17:14,2,0:22,C 7553
6,松山湖北,17:18,17:20,2,0:28,C 7553
7,大朗镇,17:24,17:25,1,0:34,C 7553
8,常平南,17:30,17:31,1,0:40,C 7553
9,常平东,17:35,17:37,2,0:45,C 7553
10,樟木头东,17:42,17:43,1,0:52,C 7553
11,银瓶,17:46,17:48,2,0:56,C 7553
12,沥林北,17:53,17:55,2,1:03,C 7553
13,陈江南,18:01,18:03,2,1:11,C 7553
14,惠环,18:07,18:08,1,1:17,C 7553
15,龙丰,18:12,18:14,2,1:22,C 7553
16,西湖东,18:17,18:18,1,1:27,C 7553
17,云山,18:22,18:23,1,1:32,C 7553
18,小金口,18:30,-,-,1:40,C 7553
1,小金口,-,16:15,-,0:00,C 7552
2,云山,16:20,16:22,2,0:05,C 7552
3,西湖东,16:25,16:27,2,0:10,C 7552
4,龙丰,16:30,16:31,1,0:15,C 7552
5,惠环,16:35,16:37,2,0:20,C 7552
6,陈江南,16:41,16:42,1,0:26,C 7552
7,沥林北,16:49,16:51,2,0:34,C 7552
8,银瓶,16:56,16:57,1,0:41,C 7552
9,樟木头东,17:01,17:02,1,0:46,C 7552
10,常平东,17:07,17:09,2,0:52,C 7552
11,常平南,17:13,17:14,1,0:58,C 7552
12,大朗镇,17:18,17:20,2,1:03,C 7552
13,松山湖北,17:24,17:25,1,1:09,C 7552
14,寮步,17:30,17:31,1,1:15,C 7552
15,东城南,17:37,17:38,1,1:22,C 7552
16,西平西,17:41,17:43,2,1:26,C 7552
17,道滘,17:50,17:51,1,1:35,C 7552
18,东莞西,17:55,-,-,1:40,C 7552
1,小金口,-,16:30,-,0:00,C 7554
2,云山,16:35,16:37,2,0:05,C 7554
3,西湖东,16:40,16:42,2,0:10,C 7554
4,龙丰,16:45,16:46,1,0:15,C 7554
5,惠环,16:50,16:52,2,0:20,C 7554
6,陈江南,16:56,16:57,1,0:26,C 7554
7,沥林北,17:04,17:06,2,0:34,C 7554
8,银瓶,17:11,17:12,1,0:41,C 7554
9,樟木头东,17:16,17:17,1,0:46,C 7554
10,常平东,17:22,17:24,2,0:52,C 7554
11,常平南,17:28,17:29,1,0:58,C 7554
12,大朗镇,17:33,17:35,2,1:03,C 7554
13,松山湖北,17:39,17:40,1,1:09,C 7554
14,寮步,17:45,17:46,1,1:15,C 7554
15,东城南,17:52,17:53,1,1:22,C 7554
16,西平西,17:56,17:58,2,1:26,C 7554
17,道滘,18:05,18:06,1,1:35,C 7554
18,东莞西,18:10,-,-,1:40,C 7554
1,东莞西,-,17:15,-,0:00,C 7555
2,道滘,17:18,17:20,2,0:03,C 7555
3,西平西,17:26,17:27,1,0:11,C 7555
4,东城南,17:30,17:32,2,0:15,C 7555
5,寮步,17:37,17:39,2,0:22,C 7555
6,松山湖北,17:43,17:45,2,0:28,C 7555
7,大朗镇,17:49,17:50,1,0:34,C 7555
8,常平南,17:55,17:56,1,0:40,C 7555
9,常平东,18:00,18:02,2,0:45,C 7555
10,樟木头东,18:07,18:08,1,0:52,C 7555
11,银瓶,18:11,18:13,2,0:56,C 7555
12,沥林北,18:18,18:20,2,1:03,C 7555
13,陈江南,18:26,18:28,2,1:11,C 7555
14,惠环,18:32,18:33,1,1:17,C 7555
15,龙丰,18:37,18:39,2,1:22,C 7555
16,西湖东,18:42,18:43,1,1:27,C 7555
17,云山,18:47,18:48,1,1:32,C 7555
18,小金口,18:55,-,-,1:40,C 7555
1,小金口,-,16:50,-,0:00,C 7556
2,云山,16:55,16:57,2,0:05,C 7556
3,西湖东,17:00,17:02,2,0:10,C 7556
4,龙丰,17:05,17:06,1,0:15,C 7556
5,惠环,17:10,17:12,2,0:20,C 7556
6,陈江南,17:16,17:17,1,0:26,C 7556
7,沥林北,17:24,17:26,2,0:34,C 7556
8,银瓶,17:31,17:32,1,0:41,C 7556
9,樟木头东,17:36,17:37,1,0:46,C 7556
10,常平东,17:42,17:44,2,0:52,C 7556
11,常平南,17:48,17:49,1,0:58,C 7556
12,大朗镇,17:53,17:55,2,1:03,C 7556
13,松山湖北,17:59,18:00,1,1:09,C 7556
14,寮步,18:05,18:06,1,1:15,C 7556
15,东城南,18:12,18:13,1,1:22,C 7556
16,西平西,18:16,18:18,2,1:26,C 7556
17,道滘,18:25,18:26,1,1:35,C 7556
18,东莞西,18:30,-,-,1:40,C 7556
1,东莞西,-,17:42,-,0:00,C 7557
2,道滘,17:45,17:47,2,0:03,C 7557
3,西平西,17:53,17:54,1,0:11,C 7557
4,东城南,17:57,17:59,2,0:15,C 7557
5,寮步,18:04,18:06,2,0:22,C 7557
6,松山湖北,18:10,18:12,2,0:28,C 7557
7,大朗镇,18:16,18:17,1,0:34,C 7557
8,常平南,18:22,18:23,1,0:40,C 7557
9,常平东,18:27,18:29,2,0:45,C 7557
10,樟木头东,18:34,18:35,1,0:52,C 7557
11,银瓶,18:38,18:40,2,0:56,C 7557
12,沥林北,18:45,19:00,15,1:03,C 7557
13,陈江南,19:06,19:08,2,1:24,C 7557
14,惠环,19:12,19:13,1,1:30,C 7557
15,龙丰,19:17,19:19,2,1:35,C 7557
16,西湖东,19:22,19:23,1,1:40,C 7557
17,云山,19:27,19:28,1,1:45,C 7557
18,小金口,19:35,-,-,1:53,C 7557
1,小金口,-,17:15,-,0:00,C 7558
2,云山,17:20,17:22,2,0:05,C 7558
3,西湖东,17:25,17:27,2,0:10,C 7558
4,龙丰,17:30,17:31,1,0:15,C 7558
5,惠环,17:35,17:37,2,0:20,C 7558
6,陈江南,17:41,17:42,1,0:26,C 7558
7,沥林北,17:49,17:51,2,0:34,C 7558
8,银瓶,17:56,17:57,1,0:41,C 7558
9,樟木头东,18:01,18:02,1,0:46,C 7558
10,常平东,18:07,18:09,2,0:52,C 7558
11,常平南,18:13,18:14,1,0:58,C 7558
12,大朗镇,18:18,18:20,2,1:03,C 7558
