_,station,arr,dep,dwell,runtime,train
7,长沙南,17:43,17:49,6,03:29,G 6022
8,岳阳东,18:22,-,0,04:08,G 6022
1,郑州东,-,08:25,0,00:00,G 541
2,漯河西,08:59,09:01,2,00:34,G 541
3,驻马店西,09:19,09:21,2,00:54,G 541
4,信阳东,09:46,09:48,2,01:21,G 541
5,武汉,10:32,10:39,7,02:07,G 541
6,咸宁北,11:03,11:05,2,02:38,G 541
7,长沙南,12:04,12:08,4,03:39,G 541
8,衡阳东,12:45,12:47,2,04:20,G 541
9,郴州西,13:20,13:22,2,04:55,G 541
10,韶关,13:53,13:59,6,05:28,G 541
11,广州南,14:56,-,0,06:31,G 541
1,深圳北,-,14:24,0,00:00,G 2906
2,广州南,14:54,14:58,4,00:30,G 2906
3,肇庆东,15:34,15:36,2,01:10,G 2906
4,贺州,16:29,16:31,2,02:05,G 2906
5,桂林北,17:29,-,0,03:05,G 2906
1,广州南,-,15:00,0,00:00,G 1128
2,郴州西,16:19,16:21,2,01:19,G 1128
3,衡阳东,16:54,16:56,2,01:54,G 1128
4,长沙南,17:38,17:42,4,02:38,G 1128
5,岳阳东,18:15,18:17,2,03:15,G 1128
6,赤壁北,18:39,18:44,5,03:39,G 1128
7,咸宁北,18:58,19:00,2,03:58,G 1128
8,武汉,19:25,19:38,13,04:25,G 1128
9,红安西,20:01,20:03,2,05:01,G 1128
10,麻城北,20:16,20:18,2,05:16,G 1128
11,金寨,20:50,20:52,2,05:50,G 1128
12,六安,21:09,21:11,2,06:09,G 1128
13,合肥南,21:40,21:44,4,06:40,G 1128
14,南京南,22:32,-,0,07:32,G 1128
1,广州南,-,15:01,0,00:00,D 3790
2,佛山西,15:20,15:23,3,00:19,D 3790
3,肇庆东,15:44,15:46,2,00:43,D 3790
4,云浮东,16:07,16:16,9,01:06,D 3790
5,梧州南,16:48,16:50,2,01:47,D 3790
6,平南南,17:16,17:18,2,02:15,D 3790
7,桂平,17:32,17:34,2,02:31,D 3790
8,贵港,17:53,17:55,2,02:52,D 3790
9,南宁东,18:38,18:44,6,03:37,D 3790
10,南宁,18:55,18:59,4,03:54,D 3790
11,田东北,19:53,19:57,4,04:52,D 3790
12,田阳,20:07,20:09,2,05:06,D 3790
13,百色,20:25,-,0,05:24,D 3790
1,南宁东,-,12:13,0,00:00,D 203
2,广州南,15:03,-,0,02:50,D 203
1,重庆西,-,08:20,0,00:00,G 319
2,遵义,09:38,09:40,2,01:18,G 319
3,贵阳东,10:28,10:32,4,02:08,G 319
4,桂林西,12:34,12:38,4,04:14,G 319
5,肇庆东,14:22,14:24,2,06:02,G 319
6,广州南,14:59,15:05,6,06:39,G 319
7,虎门,15:22,15:24,2,07:02,G 319
8,深圳北,15:41,-,0,07:21,G 319
1,广州南,-,15:05,0,00:00,G 6120
2,韶关,15:56,16:03,7,00:51,G 6120
3,郴州西,16:34,16:36,2,01:29,G 6120
4,衡阳东,17:09,17:15,6,02:04,G 6120
5,西渡,17:39,17:41,2,02:34,G 6120
6,邵东,18:10,18:12,2,03:05,G 6120
7,邵阳,18:26,18:29,3,03:21,G 6120
8,隆回,18:49,18:51,2,03:44,G 6120
9,洞口,19:09,19:11,2,04:04,G 6120
10,安江东,19:33,19:35,2,04:28,G 6120
11,怀化南,19:49,19:53,4,04:44,G 6120
12,麻阳西,20:12,20:14,2,05:07,G 6120
13,凤凰古城,20:24,20:26,2,05:19,G 6120
14,吉首东,20:37,20:39,2,05:32,G 6120
15,古丈西,20:54,20:56,2,05:49,G 6120
16,芙蓉镇,21:07,21:09,2,06:02,G 6120
17,张家界西,21:33,-,0,06:28,G 6120
1,怀集,14:43,14:43,0,00:00,D 1751
2,广宁,14:54,14:54,0,0:11,D 1751
3,广州南,15:08,-,0,0:25,D 1751
1,广州南,-,15:08,0,00:00,D 1874
2,肇庆东,15:42,15:45,3,00:34,D 1874
3,广宁,16:02,16:04,2,00:54,D 1874
4,恭城,17:07,17:20,13,01:59,D 1874
5,桂林西,17:53,17:57,4,02:45,D 1874
6,三江南,18:31,18:46,15,03:23,D 1874
7,都匀东,19:48,19:50,2,04:40,D 1874
8,贵阳东,20:29,20:33,4,05:21,D 1874
9,遵义,21:22,21:24,2,06:14,D 1874
10,重庆西,22:43,-,0,07:35,D 1874
1,怀化南,-,10:27,0,00:00,G 6162
2,新化南,10:59,11:01,2,00:32,G 6162
3,长沙南,11:55,12:15,20,01:28,G 6162
4,衡阳东,12:52,12:54,2,02:25,G 6162
5,郴州西,13:27,13:33,6,03:00,G 6162
6,韶关,14:04,14:06,2,03:37,G 6162
7,广州南,15:03,15:10,7,04:36,G 6162
8,虎门,15:27,15:29,2,05:00,G 6162
9,深圳北,15:46,-,0,05:19,G 6162
1,深圳北,-,14:34,0,00:00,G 6230
2,虎门,14:51,14:53,2,00:17,G 6230
3,广州南,15:10,-,0,00:36,G 6230
1,南宁东,-,11:29,0,00:00,D 3623
2,桂平,12:26,12:28,2,00:57,D 3623
3,藤县,12:57,12:59,2,01:28,D 3623
4,梧州南,13:11,13:15,4,01:42,D 3623
5,云浮东,13:49,13:57,8,02:20,D 3623
6,肇庆东,14:17,14:19,2,02:48,D 3623
7,三水南,14:32,14:40,8,03:03,D 3623
8,佛山西,14:52,14:54,2,03:23,D 3623
9,广州南,15:14,-,0,03:45,D 3623
1,广州南,-,15:15,0,00:00,D 2834
2,三水南,15:42,15:44,2,00:27,D 2834
3,肇庆东,15:56,16:11,15,00:41,D 2834
4,钟山西,17:12,17:20,8,01:57,D 2834
5,阳朔,17:49,17:51,2,02:34,D 2834
6,桂林西,18:16,18:25,9,03:01,D 2834
7,都匀东,20:00,20:02,2,04:45,D 2834
8,贵阳北,20:49,-,0,05:34,D 2834
1,广州南,-,15:16,0,00:00,G 6178
2,广州北,15:33,15:35,2,00:17,G 6178
3,郴州西,16:40,16:50,10,01:24,G 6178
4,衡阳东,17:23,17:40,17,02:07,G 6178
5,祁阳,18:19,18:25,6,03:03,G 6178
6,永州,18:42,-,0,03:26,G 6178
1,宜昌东,-,07:35,0,00:00,G 1038
2,荆州,08:09,08:12,3,00:34,G 1038
3,潜江,08:37,08:39,2,01:02,G 1038
4,天门南,08:59,09:01,2,01:24,G 1038
5,汉川,09:16,09:18,2,01:41,G 1038
6,汉口,09:44,09:51,7,02:09,G 1038
7,武汉,10:14,10:22,8,02:39,G 1038
8,咸宁北,10:46,10:51,5,03:11,G 1038
9,赤壁北,11:05,11:07,2,03:30,G 1038
10,岳阳东,11:28,11:34,6,03:53,G 1038
11,汨罗东,11:54,11:56,2,04:19,G 1038
12,长沙南,12:15,12:21,6,04:40,G 1038
13,衡山西,12:50,12:56,6,05:15,G 1038
14,郴州西,13:37,13:39,2,06:02,G 1038
15,韶关,14:10,14:12,2,06:35,G 1038
16,广州南,15:09,15:17,8,07:34,G 1038
17,虎门,15:34,15:40,6,07:59,G 1038
18,深圳北,15:57,-,0,08:22,G 1038
1,广州南,-,15:22,0,00:00,D 206
2,南宁东,18:09,-,0,02:47,D 206
1,南宁东,-,11:53,0,00:00,G 2913
2,贵港,12:35,12:37,2,00:42,G 2913
3,梧州南,13:29,13:32,3,01:36,G 2913
4,云浮东,14:05,14:14,9,02:12,G 2913
5,肇庆东,14:34,14:36,2,02:41,G 2913
6,佛山西,14:57,14:59,2,03:04,G 2913
7,广州南,15:19,15:22,3,03:26,G 2913
8,深圳北,15:52,-,0,03:59,G 2913
1,广州南,-,15:26,0,00:00,G 1130
2,韶关,16:18,16:29,11,00:52,G 1130
3,郴州西,17:00,17:02,2,01:34,G 1130
4,衡山西,17:43,17:45,2,02:17,G 1130
5,长沙南,18:19,18:23,4,02:53,G 1130
6,岳阳东,18:56,18:58,2,03:30,G 1130
7,咸宁北,19:30,19:32,2,04:04,G 1130
8,武汉,19:57,-,0,04:31,G 1130
1,深圳北,-,14:52,0,00:00,G 2930
2,广州南,15:21,15:26,5,00:29,G 2930
3,佛山西,15:44,15:49,5,00:52,G 2930
4,桂林西,17:47,17:52,5,02:55,G 2930
5,三江南,18:22,18:24,2,03:30,G 2930
6,榕江,18:59,19:06,7,04:07,G 2930
7,都匀东,19:38,19:44,6,04:46,G 2930
8,贵阳东,20:23,20:27,4,05:31,G 2930
9,重庆西,22:31,-,0,07:39,G 2930
1,桂林北,-,12:54,0,00:00,D 2965
2,贺州,13:51,13:53,2,00:57,D 2965
3,三水南,14:55,14:57,2,02:01,D 2965
4,广州南,15:27,-,0,02:33,D 2965
1,广州南,-,15:28,0,00:00,D 1752
2,怀集,15:41,15:41,0,0:13,D 1752
3,广宁,15:52,15:52,0,0:24,D 1752
1,昆明南,-,07:16,0,00:00,D 3804
2,普者黑,08:17,08:22,5,01:01,D 3804
3,广南县,08:50,08:54,4,01:34,D 3804
4,富宁,09:17,09:21,4,02:01,D 3804
5,百色,10:01,10:05,4,02:45,D 3804
6,田阳,10:19,10:23,4,03:03,D 3804
7,田东北,10:33,10:35,2,03:17,D 3804
8,平果,10:55,10:59,4,03:39,D 3804
9,隆安东,11:10,11:12,2,03:54,D 3804
10,南宁,11:44,11:49,5,04:28,D 3804
11,南宁东,12:00,12:04,4,04:44,D 3804
12,桂平,13:01,13:03,2,05:45,D 3804
13,平南南,13:17,13:23,6,06:01,D 3804
14,梧州南,13:50,13:52,2,06:34,D 3804
15,肇庆东,14:41,14:45,4,07:25,D 3804
16,佛山西,15:06,15:11,5,07:50,D 3804
17,广州南,15:32,-,0,08:16,D 3804
1,杭州东,-,07:50,0,00:00,G 1403
2,义乌,08:23,08:33,10,00:33,G 1403
3,金华,08:49,08:51,2,00:59,G 1403
4,江山,09:21,09:23,2,01:31,G 1403
5,上饶,09:43,09:45,2,01:53,G 1403
6,鹰潭北,10:11,10:13,2,02:21,G 1403
7,进贤南,10:35,10:37,2,02:45,G 1403
8,南昌西,10:55,10:58,3,03:05,G 1403
9,宜春,11:40,11:45,5,03:50,G 1403
10,萍乡北,12:03,12:05,2,04:13,G 1403
11,长沙南,12:36,12:42,6,04:46,G 1403
12,株洲西,12:57,12:59,2,05:07,G 1403
13,衡阳东,13:26,13:28,2,05:36,G 1403
14,郴州西,14:01,14:03,2,06:11,G 1403
15,清远,15:00,15:02,2,07:10,G 1403
16,广州南,15:32,-,0,07:42,G 1403
1,洛阳龙门,-,07:28,0,00:00,G 816
2,巩义南,07:42,07:44,2,00:14,G 816
3,郑州东,08:12,08:36,24,00:44,G 816
4,许昌东,08:59,09:01,2,01:31,G 816
5,漯河西,09:17,09:19,2,01:49,G 816
6,驻马店西,09:37,09:39,2,02:09,G 816
7,信阳东,10:04,10:06,2,02:36,G 816
8,武汉,10:53,10:59,6,03:25,G 816
9,咸宁北,11:23,11:26,3,03:55,G 816
10,岳阳东,11:58,12:00,2,04:30,G 816
11,长沙南,12:34,12:37,3,05:06,G 816
12,株洲西,12:52,12:54,2,05:24,G 816
13,耒阳西,13:33,13:35,2,06:05,G 816
14,乐昌东,14:13,14:15,2,06:45,G 816
15,广州北,15:03,15:05,2,07:35,G 816
16,广州南,15:26,15:32,6,07:58,G 816
17,虎门,15:49,15:51,2,08:21,G 816
18,深圳北,16:08,-,0,08:40,G 816
1,广州南,-,15:33,0,00:00,D 3618
2,佛山西,15:52,15:54,2,00:19,D 3618
3,云浮东,16:32,16:34,2,00:59,D 3618
4,梧州南,17:06,17:08,2,01:33,D 3618
5,藤县,17:19,17:21,2,01:46,D 3618
6,平南南,17:40,17:42,2,02:07,D 3618
7,贵港,18:11,18:13,2,02:38,D 3618
8,宾阳,18:34,18:36,2,03:01,D 3618
9,南宁东,19:02,-,0,03:29,D 3618
1,深圳北,-,14:45,0,00:00,G 6062
2,光明城,14:54,15:00,6,00:09,G 6062
3,广州南,15:25,15:33,8,00:40,G 6062
4,长沙南,17:55,18:17,22,03:10,G 6062
5,怀化南,19:42,19:45,3,04:57,G 6062
6,吉首东,20:16,20:18,2,05:31,G 6062
7,张家界西,20:57,-,0,06:12,G 6062
1,合肥南,-,09:04,0,00:00,G 649
2,六安,09:32,09:34,2,00:28,G 649
3,金寨,09:51,09:53,2,00:47,G 649
4,麻城北,10:24,10:26,2,01:20,G 649
5,武汉,11:03,11:12,9,01:59,G 649
6,咸宁北,11:36,11:38,2,02:32,G 649
7,岳阳东,12:08,12:10,2,03:04,G 649
8,长沙南,12:44,12:47,3,03:40,G 649
9,株洲西,13:02,13:04,2,03:58,G 649
10,衡阳东,13:31,13:33,2,04:27,G 649
11,郴州西,14:06,14:08,2,05:02,G 649
12,英德西,14:54,14:56,2,05:50,G 649
13,广州南,15:37,-,0,06:33,G 649
1,贵阳北,-,10:19,0,00:00,D 2823
2,龙洞堡,10:35,10:50,15,00:16,D 2823
3,都匀东,11:22,11:24,2,01:03,D 2823
4,桂林西,12:56,13:00,4,02:37,D 2823
5,钟山西,13:49,13:51,2,03:30,D 2823
6,肇庆东,14:53,14:55,2,04:34,D 2823
7,佛山西,15:15,15:17,2,04:56,D 2823
8,广州南,15:38,-,0,05:19,D 2823
1,广州南,-,15:38,0,00:00,G 1306
2,郴州西,16:55,16:57,2,01:17,G 1306
3,株洲西,17:52,17:54,2,02:14,G 1306
4,长沙南,18:12,18:15,3,02:34,G 1306
5,南昌西,19:34,19:36,2,03:56,G 1306
6,鹰潭北,20:11,20:13,2,04:33,G 1306
7,衢州,21:01,21:03,2,05:23,G 1306
8,金华,21:24,21:26,2,05:46,G 1306
9,义乌,21:42,21:44,2,06:04,G 1306
10,杭州东,22:16,22:19,3,06:38,G 1306
11,上海虹桥,23:04,-,0,07:26,G 1306
1,广州南,-,15:42,0,00:00,G 6251
2,虎门,15:59,16:01,2,00:17,G 6251
3,深圳北,16:18,-,0,00:36,G 6251
1,南宁东,-,11:48,0,00:00,D 3627
2,桂平,12:45,12:47,2,00:57,D 3627
3,平南南,13:01,13:07,6,01:13,D 3627
4,藤县,13:26,13:28,2,01:38,D 3627
5,梧州南,13:40,13:46,6,01:52,D 3627
6,南江口,14:08,14:16,8,02:20,D 3627
7,云浮东,14:30,14:32,2,02:42,D 3627
8,肇庆东,14:52,14:54,2,03:04,D 3627
9,佛山西,15:15,15:22,7,03:27,D 3627
10,广州南,15:43,-,0,03:55,D 3627
1,深圳北,-,15:05,0,00:00,G 1028
2,广州南,15:35,15:43,8,00:30,G 1028
3,韶关,16:34,16:36,2,01:29,G 1028
4,郴州西,17:07,17:09,2,02:02,G 1028
5,衡阳东,17:42,17:44,2,02:37,G 1028
6,长沙南,18:26,18:31,5,03:21,G 1028
7,汨罗东,18:49,18:51,2,03:44,G 1028
8,岳阳东,19:11,19:13,2,04:06,G 1028
9,武汉,20:03,20:09,6,04:58,G 1028
10,汉口,20:27,20:34,7,05:22,G 1028
11,天门南,21:09,21:11,2,06:04,G 1028
12,潜江,21:31,21:33,2,06:26,G 1028
13,荆州,21:59,22:01,2,06:54,G 1028
14,宜昌东,22:35,-,0,07:30,G 1028
1,深圳北,-,15:10,0,00:00,G 320
2,广州南,15:40,15:43,3,00:30,G 320
3,肇庆东,16:18,16:20,2,01:08,G 320
4,桂林西,18:01,18:05,4,02:51,G 320
5,贵阳东,20:06,20:10,4,04:56,G 320
6,遵义,20:59,21:01,2,05:49,G 320
7,重庆西,22:20,-,0,07:10,G 320
1,广州南,-,15:46,0,00:00,D 2976
2,肇庆东,16:23,16:25,2,00:37,D 2976
3,贺州,17:18,17:20,2,01:32,D 2976
4,恭城,17:48,17:55,7,02:02,D 2976
5,桂林北,18:30,-,0,02:44,D 2976
1,郑州东,-,09:17,0,00:00,G 847
2,许昌东,09:39,09:41,2,00:22,G 847
3,漯河西,09:57,09:59,2,00:40,G 847
4,驻马店西,10:17,10:19,2,01:00,G 847
5,信阳东,10:44,10:46,2,01:27,G 847
6,武汉,11:30,11:34,4,02:13,G 847
7,汨罗东,12:39,12:41,2,03:22,G 847
8,长沙南,13:00,13:03,3,03:43,G 847
9,衡阳东,13:41,13:43,2,04:24,G 847
10,郴州西,14:16,14:18,2,04:59,G 847
11,韶关,14:49,14:51,2,05:32,G 847
12,广州南,15:47,-,0,06:30,G 847
1,宜宾西,-,08:22,0,00:00,D 2815
2,兴文,08:48,08:50,2,00:26,D 2815
3,威信,09:14,09:16,2,00:52,D 2815
4,毕节,09:43,09:51,8,01:21,D 2815
5,大方,10:00,10:02,2,01:38,D 2815
6,清镇西,10:31,10:33,2,02:09,D 2815
7,贵阳东,10:51,10:55,4,02:29,D 2815
8,都匀东,11:32,11:34,2,03:10,D 2815
9,三江南,12:35,12:37,2,04:13,D 2815
10,桂林西,13:10,13:14,4,04:48,D 2815
11,广宁,14:48,14:50,2,06:26,D 2815
12,肇庆东,15:07,15:09,2,06:45,D 2815
13,广州南,15:48,-,0,07:26,D 2815
1,长沙南,-,12:58,0,00:00,G 6037
2,衡阳东,13:36,13:38,2,00:38,G 6037
3,郴州西,14:11,14:13,2,01:13,G 6037
4,韶关,14:44,14:46,2,01:46,G 6037
5,广州南,15:43,15:48,5,02:45,G 6037
6,虎门,16:05,16:07,2,03:07,G 6037
7,光明城,16:20,16:26,6,03:22,G 6037
8,深圳北,16:36,16:42,6,03:38,G 6037
9,深圳坪山,16:59,-,0,04:01,G 6037
1,深圳北,-,15:15,0,00:00,G 1036
2,广州南,15:45,15:49,4,00:30,G 1036
3,韶关,16:40,16:42,2,01:25,G 1036
4,郴州西,17:13,17:15,2,01:58,G 1036
5,衡阳东,17:48,17:50,2,02:33,G 1036
6,株洲西,18:17,18:19,2,03:02,G 1036
7,长沙南,18:38,18:42,4,03:23,G 1036
8,汨罗东,19:01,19:03,2,03:46,G 1036
9,咸宁北,19:48,19:50,2,04:33,G 1036
10,武汉,20:15,20:24,9,05:00,G 1036
11,汉口,20:43,20:47,4,05:28,G 1036
12,天门南,21:22,21:24,2,06:07,G 1036
13,荆州,22:08,22:10,2,06:53,G 1036
14,宜昌东,22:45,-,0,07:30,G 1036
1,广州南,-,15:51,0,00:00,D 3862
2,佛山西,16:10,16:12,2,00:19,D 3862
3,肇庆东,16:33,16:35,2,00:42,D 3862
4,梧州南,17:24,17:26,2,01:33,D 3862
5,桂平,18:02,18:04,2,02:11,D 3862
6,贵港,18:23,18:25,2,02:32,D 3862
7,南宁东,19:08,19:12,4,03:17,D 3862
8,南宁,19:23,19:27,4,03:32,D 3862
9,隆安东,19:58,20:04,6,04:07,D 3862
10,田阳,20:38,20:41,3,04:47,D 3862
11,百色,20:58,21:03,5,05:07,D 3862
12,昆明南,23:24,-,0,07:33,D 3862
1,张家界西,-,09:48,0,00:00,G 6151
2,芙蓉镇,10:11,10:13,2,00:23,G 6151
3,凤凰古城,10:39,10:41,2,00:51,G 6151
4,怀化南,11:06,11:11,5,01:18,G 6151
5,安江东,11:25,11:27,2,01:37,G 6151
6,洞口,11:48,11:50,2,02:00,G 6151
7,隆回,12:08,12:10,2,02:20,G 6151
8,邵阳,12:30,12:32,2,02:42,G 6151
9,邵东,12:47,12:49,2,02:59,G 6151
10,西渡,13:17,13:19,2,03:29,G 6151
11,衡阳东,13:44,13:48,4,03:56,G 6151
12,郴州西,14:21,14:23,2,04:33,G 6151
13,韶关,14:54,14:56,2,05:06,G 6151
14,广州南,15:52,-,0,06:04,G 6151
1,广州南,-,15:56,0,00:00,D 2844
2,佛山西,16:15,16:17,2,00:19,D 2844
3,贺州,17:26,17:33,7,01:30,D 2844
4,钟山西,17:45,17:47,2,01:49,D 2844
5,阳朔,18:18,18:21,3,02:22,D 2844
6,桂林西,18:46,18:50,4,02:50,D 2844
7,从江,19:39,19:49,10,03:43,D 2844
8,榕江,20:11,20:13,2,04:15,D 2844
9,都匀东,20:44,20:46,2,04:48,D 2844
10,龙洞堡,21:20,21:22,2,05:24,D 2844
11,贵阳北,21:39,21:59,20,05:43,D 2844
12,毕节,22:51,-,0,06:55,D 2844
1,广州南,-,15:56,0,00:00,G 1404
2,韶关,16:47,16:49,2,00:51,G 1404
3,郴州西,17:20,17:22,2,01:24,G 1404
4,衡阳东,17:55,17:57,2,01:59,G 1404
5,株洲西,18:24,18:26,2,02:28,G 1404
6,长沙南,18:45,18:51,6,02:49,G 1404
7,宜春,19:33,19:35,2,03:37,G 1404
8,新余北,19:50,19:52,2,03:54,G 1404
9,南昌西,20:24,20:26,2,04:28,G 1404
10,进贤南,20:44,20:46,2,04:48,G 1404
11,上饶,21:29,21:31,2,05:33,G 1404
12,衢州,22:00,22:07,7,06:04,G 1404
13,金华,22:28,22:30,2,06:32,G 1404
14,义乌,22:46,22:48,2,06:50,G 1404
15,杭州东,23:20,-,0,07:24,G 1404
1,武汉,-,11:56,0,00:00,G 1161
2,岳阳东,12:46,12:48,2,00:50,G 1161
3,长沙南,13:22,13:25,3,01:26,G 1161
4,衡阳东,14:03,14:05,2,02:07,G 1161
5,广州南,15:57,-,0,04:01,G 1161
1,深圳北,-,15:20,0,00:00,G 1014
2,庆盛,15:41,15:44,3,00:21,G 1014
3,广州南,15:57,16:01,4,00:37,G 1014
4,韶关,16:52,16:54,2,01:32,G 1014
5,郴州西,17:25,17:27,2,02:05,G 1014
6,衡阳东,18:00,18:02,2,02:40,G 1014
7,株洲西,18:29,18:31,2,03:09,G 1014
8,长沙南,18:50,18:53,3,03:30,G 1014
9,岳阳东,19:26,19:28,2,04:06,G 1014
10,武汉,20:21,-,0,05:01,G 1014
1,昆明南,-,09:21,0,00:00,G 410
2,贵阳北,11:21,11:26,5,02:00,G 410
3,桂林西,13:32,13:37,5,04:11,G 410
4,广州南,15:55,16:01,6,06:34,G 410
5,深圳北,16:30,16:35,5,07:09,G 410
6,香港西九龙,16:53,-,0,07:32,G 410
1,柳州,-,11:56,0,00:00,D 2994
2,鹿寨北,12:24,12:26,2,00:28,D 2994
3,桂林北,13:17,13:21,4,01:21,D 2994
4,贺州,14:18,14:20,2,02:22,D 2994
5,怀集,14:49,14:51,2,02:53,D 2994
6,佛山西,15:36,15:42,6,03:40,D 2994
7,广州南,16:02,-,0,04:06,D 2994
1,广州南,-,16:03,0,00:00,D 3742
2,佛山西,16:22,16:24,2,00:19,D 3742
3,云浮东,17:01,17:03,2,00:58,D 3742
4,梧州南,17:35,17:38,3,01:32,D 3742
5,平南南,18:04,18:12,8,02:01,D 3742
6,桂平,18:26,18:28,2,02:23,D 3742
7,贵港,18:47,18:56,9,02:44,D 3742
8,南宁东,19:39,19:59,20,03:36,D 3742
9,钦州东,20:36,20:43,7,04:33,D 3742
10,北海,21:14,-,0,05:11,D 3742
1,广州南,-,16:06,0,00:00,G 650
2,韶关,16:57,16:59,2,00:51,G 650
3,郴州西,17:30,17:32,2,01:24,G 650
4,衡阳东,18:05,18:09,4,01:59,G 650
5,衡山西,18:22,18:29,7,02:16,G 650
6,长沙南,19:03,19:09,6,02:57,G 650
7,岳阳东,19:42,19:48,6,03:36,G 650
8,武汉,20:39,20:54,15,04:33,G 650
9,麻城北,21:26,21:29,3,05:20,G 650
10,六安,22:17,22:19,2,06:11,G 650
11,合肥南,22:48,-,0,06:42,G 650
1,宜昌东,-,08:37,0,00:00,G 1034
2,枝江北,08:56,08:58,2,00:19,G 1034
3,荆州,09:17,09:19,2,00:40,G 1034
4,仙桃西,09:51,09:53,2,01:14,G 1034
5,天门南,10:07,10:09,2,01:30,G 1034
6,汉口,10:48,10:54,6,02:11,G 1034
7,武汉,11:18,11:26,8,02:41,G 1034
8,咸宁北,11:50,11:59,9,03:13,G 1034
9,岳阳东,12:29,12:35,6,03:52,G 1034
10,长沙南,13:10,13:14,4,04:33,G 1034
11,衡阳东,13:51,13:53,2,05:14,G 1034
12,耒阳西,14:10,14:12,2,05:33,G 1034
13,乐昌东,14:50,14:56,6,06:13,G 1034
14,广州南,16:02,16:07,5,07:25,G 1034
15,虎门,16:24,16:26,2,07:47,G 1034
16,深圳北,16:43,-,0,08:06,G 1034
1,深圳北,-,15:26,0,00:00,G 2922
2,虎门,15:43,15:45,2,00:17,G 2922
3,广州南,16:02,16:07,5,00:36,G 2922
4,贵阳北,20:25,20:31,6,04:59,G 2922
5,盘州,21:37,21:39,2,06:11,G 2922
6,曲靖北,22:14,22:21,7,06:48,G 2922
7,昆明南,22:56,-,0,07:30,G 2922
1,南宁东,-,12:33,0,00:00,D 3629
2,宾阳,12:58,13:00,2,00:25,D 3629
3,贵港,13:21,13:23,2,00:48,D 3629
4,桂平,13:42,13:44,2,01:09,D 3629
5,平南南,13:58,14:00,2,01:25,D 3629
6,梧州南,14:27,14:30,3,01:54,D 3629
7,南江口,14:54,14:56,2,02:21,D 3629
8,肇庆东,15:26,15:28,2,02:53,D 3629
9,佛山西,15:49,15:52,3,03:16,D 3629
10,广州南,16:11,-,0,03:38,D 3629
1,深圳北,-,15:31,0,00:00,G 6076
2,虎门,15:49,15:51,2,00:18,G 6076
3,广州南,16:08,16:11,3,00:37,G 6076
4,韶关,17:02,17:04,2,01:31,G 6076
5,郴州西,17:35,17:37,2,02:04,G 6076
6,衡阳东,18:10,18:30,20,02:39,G 6076
7,祁东,18:58,19:00,2,03:27,G 6076
8,祁阳,19:14,19:16,2,03:43,G 6076
9,永州,19:33,-,0,04:02,G 6076
1,广州南,-,16:12,0,00:00,D 1878
2,三水南,16:40,16:42,2,00:28,D 1878
3,贺州,17:43,17:45,2,01:31,D 1878
4,恭城,18:13,18:15,2,02:01,D 1878
5,阳朔,18:29,18:31,2,02:17,D 1878
6,桂林西,18:55,18:59,4,02:43,D 1878
7,三都县,20:24,20:26,2,04:12,D 1878
8,贵阳东,21:13,21:17,4,05:01,D 1878
9,遵义,22:06,22:08,2,05:54,D 1878
10,桐梓东,22:30,22:32,2,06:18,D 1878
11,重庆西,23:34,-,0,07:22,D 1878
1,广州南,-,16:16,0,00:00,G 6152
2,韶关,17:07,17:09,2,00:51,G 6152
3,郴州西,17:40,17:42,2,01:24,G 6152
4,衡阳东,18:15,18:20,5,01:59,G 6152
5,西渡,18:44,18:46,2,02:28,G 6152
6,杨桥,19:05,19:07,2,02:49,G 6152
7,邵东,19:21,19:23,2,03:05,G 6152
8,隆回,20:01,20:03,2,03:45,G 6152
9,洞口,20:21,20:23,2,04:05,G 6152
10,怀化南,20:54,21:01,7,04:38,G 6152
11,凤凰古城,21:25,21:27,2,05:09,G 6152
12,吉首东,21:38,21:40,2,05:22,G 6152
13,张家界西,22:20,-,0,06:04,G 6152
1,湛江西,-,13:18,0,00:00,C 6930
2,茂名,13:56,13:58,2,00:38,C 6930
3,阳西,14:27,14:29,2,01:09,C 6930
4,阳江,14:44,14:46,2,01:26,C 6930
5,恩平,15:10,15:12,2,01:52,C 6930
6,新会,15:49,15:51,2,02:31,C 6930
7,广州南,16:21,-,0,03:03,C 6930
1,广州南,-,16:21,0,00:00,G 548
2,英德西,16:57,16:59,2,00:36,G 548
3,郴州西,17:45,17:47,2,01:24,G 548
4,衡阳东,18:20,18:22,2,01:59,G 548
5,衡山西,18:35,18:41,6,02:14,G 548
6,长沙南,19:15,19:20,5,02:54,G 548
7,汨罗东,19:38,19:44,6,03:17,G 548
8,岳阳东,20:04,20:06,2,03:43,G 548
9,武汉,20:56,21:05,9,04:35,G 548
10,信阳东,21:48,21:50,2,05:27,G 548
11,驻马店西,22:15,22:17,2,05:54,G 548
12,郑州东,23:04,-,0,06:43,G 548
1,重庆西,-,08:54,0,00:00,D 1865
2,珞璜南,09:07,09:09,2,00:13,D 1865
3,遵义,10:18,10:20,2,01:24,D 1865
4,贵阳东,11:09,11:15,6,02:15,D 1865
5,龙洞堡,11:26,11:29,3,02:32,D 1865
6,五通,13:22,13:29,7,04:28,D 1865
7,桂林西,13:41,13:47,6,04:47,D 1865
8,贺州,14:43,14:45,2,05:49,D 1865
9,怀集,15:15,15:17,2,06:21,D 1865
10,三水南,15:54,15:56,2,07:00,D 1865
